"Education","Marital_Status","Income","Kidhome","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Age","NumberofDayEnrolled","TotalSpent","Accepted"
5,3,0.212962213771341,3,25,2,1,1,4,6,1,1,48,259,6,1
5,6,0.32279808548115,3,61,9,8,3,7,9,1,1,44,655,354,1
3,4,0.402341488918073,3,58,8,5,3,11,4,1,1,19,362,421,1
5,3,0.269762925803058,4,75,6,7,2,5,9,1,1,49,242,234,1
3,3,0.547492640056763,3,23,4,5,4,5,6,1,1,24,249,851,4
3,4,0.437519839170458,1,47,2,5,9,14,3,1,2,48,58,928,4
3,4,0.408932761550287,2,70,3,9,6,5,5,1,1,24,433,797,1
4,6,0.428308240024398,2,30,2,5,2,8,3,1,1,45,27,268,1
2,4,0.0980724106381522,2,38,2,2,1,3,8,1,1,8,444,13,1
3,6,0.38061331822963,2,27,3,8,6,7,5,1,1,28,653,799,1
5,5,0.388244007792515,2,9,5,7,10,12,6,1,1,44,439,680,1
4,6,0.206707040026888,3,27,3,4,1,4,9,1,1,41,455,92,1
5,5,0.292760803400823,4,80,4,3,2,4,6,1,1,47,169,58,1
1,6,0.230115705154139,2,72,3,4,1,5,7,1,1,19,314,102,1
3,4,0.500998960583069,1,84,2,7,10,6,4,1,1,33,148,567,2
3,6,0.511081927215919,1,58,2,5,5,12,2,1,1,45,391,890,2
1,4,0.0950599687552516,2,38,4,3,1,5,6,1,1,22,192,33,1
3,5,0.432154705073226,1,31,2,4,9,13,2,1,1,2,107,597,1
3,5,0.198964317501416,2,35,2,2,1,3,8,1,1,27,271,23,2
1,4,0.38485812270099,1,1,2,11,11,8,7,1,2,43,144,747,2
5,6,0.508586081771615,1,90,2,7,11,6,3,1,1,25,170,862,1
5,6,0.309883174516235,2,93,3,4,3,11,4,1,1,39,254,340,1
3,7,0.352281426802019,2,88,2,7,5,14,5,1,1,22,176,657,1
3,4,0.49308196456024,1,21,2,9,6,12,9,1,2,28,461,957,4
3,6,0.459191993377607,1,57,2,9,7,7,4,1,1,18,55,839,1
1,6,0.386669322262817,1,29,2,8,4,14,5,1,1,19,479,627,1
5,6,0.376492994827812,2,56,6,8,7,6,7,1,2,25,651,751,1
3,4,0.353414204534845,2,26,6,4,5,9,9,1,1,33,267,723,1
4,4,0.242314849969191,2,1,3,3,2,4,5,1,1,18,447,87,1
5,4,0.230906159945726,2,87,2,4,3,3,6,1,1,38,81,94,1
1,4,0.210329439150541,2,9,3,4,1,4,8,1,1,16,254,61,1
3,5,0.481841323980656,3,34,3,9,2,9,7,1,1,30,63,399,1
4,4,0.476482413936901,1,14,2,7,5,11,4,1,1,9,230,834,1
5,5,0.186074302750409,2,13,2,3,2,3,8,1,2,19,393,81,2
3,5,0.456826853056321,1,93,2,3,12,6,2,1,1,45,38,532,1
3,4,0.292505617208263,2,91,4,4,3,5,7,1,1,42,406,204,1
3,4,0.455943037462578,1,9,2,4,7,8,3,1,1,20,620,985,1
3,6,0.408920313443333,1,7,2,12,6,13,7,1,1,10,626,805,1
1,4,0.281084479077844,2,92,2,3,2,5,5,1,1,32,283,163,1
4,4,0.375484698164527,2,53,5,7,2,8,7,1,1,41,377,341,1
3,4,0.437756353202587,2,4,3,6,3,13,3,1,1,18,342,494,1
5,4,0.480552944910903,1,58,2,9,6,7,4,1,1,46,189,866,1
3,5,0.255123952024996,3,10,9,8,4,8,9,1,2,32,408,442,1
3,4,0.198497513490636,3,23,4,3,1,5,8,1,1,25,419,76,1
5,6,0.0317737930004295,2,77,1,1,1,2,16,1,1,40,537,125,1
3,6,0.247231852216074,3,87,2,2,1,3,8,1,1,44,455,11,1
5,5,0.242924807209944,2,65,3,3,2,4,7,1,1,32,285,88,1
5,6,0.451368358156933,1,91,2,3,12,5,2,1,1,39,147,716,1
4,5,0.307430897446271,3,80,3,2,1,4,4,1,1,42,183,38,1
3,5,0.438970043630615,2,29,3,7,10,6,3,1,1,26,274,873,1
5,5,0.434040593276777,1,87,2,5,5,11,2,1,1,23,82,754,1
3,6,0.215059719793112,3,43,3,2,1,4,5,1,1,21,73,24,1
3,5,0.117366976417061,2,40,2,2,2,3,8,1,1,27,46,20,1
3,4,0.178860624770488,2,9,2,2,1,3,8,1,1,25,99,19,1
3,6,0.185850236825235,2,41,2,2,1,4,9,1,1,25,357,33,1
2,4,0.116358679753776,2,6,3,3,1,4,8,1,1,11,576,52,1
4,6,0.0959375602955181,3,97,6,4,1,5,8,1,1,37,127,42,1
5,3,0.254152999682573,2,29,7,7,9,5,8,1,2,29,513,522,2
4,4,0.261740120871119,2,23,7,8,2,9,8,1,1,19,31,429,2
3,3,0.243049288279485,2,31,5,8,2,6,10,1,1,21,623,292,1
4,6,0.380395476357933,1,46,2,4,7,5,3,1,1,52,500,905,1
5,4,0.499710581513316,1,59,2,6,5,8,3,1,2,40,567,479,4
3,5,0.0938773985946087,1,50,2,3,1,4,8,1,1,47,327,45,2
3,4,0.308320937093492,3,38,5,4,4,6,5,1,1,19,229,223,1
3,5,0.27880025145176,2,71,3,2,2,6,4,1,1,36,427,159,1
4,5,0.270453795739013,1,34,2,5,2,8,8,1,1,35,496,255,2
5,4,0.427536457393242,2,99,4,11,4,8,7,1,1,43,2,499,1
1,3,0.36367766871853,2,18,4,12,5,9,9,1,1,32,582,662,1
3,6,0.449351764830363,1,55,2,7,6,13,4,1,1,24,459,893,1
3,4,0.10953711714291,2,40,4,5,1,4,9,1,1,29,187,55,1
4,4,0.374327024217792,2,82,5,5,5,10,5,1,1,27,188,402,1
3,7,0.281663316051212,3,72,2,2,1,4,6,1,1,41,436,36,1
3,4,0.20606596251875,3,63,4,3,2,5,7,1,1,46,497,152,1
5,5,0.504061194893787,1,9,2,7,9,14,3,1,1,53,223,720,1
3,4,0.289181972651509,1,77,4,3,9,13,9,1,2,39,426,874,4
4,4,0.298449588278862,3,67,7,8,2,8,8,1,1,21,224,344,1
4,4,0.343069827655959,2,84,2,2,2,4,3,1,1,26,95,58,1
3,4,0.333217151001761,2,29,5,4,5,7,4,1,1,40,237,308,1
3,4,0.360596762247381,3,88,8,4,3,9,9,1,1,25,440,638,2
3,5,0.440501160785973,2,44,3,6,10,7,3,1,1,25,426,854,1
3,4,0.15648515252043,1,1,2,2,2,3,7,1,1,16,242,67,1
3,5,0.122171945701357,2,2,3,3,1,4,9,1,2,25,412,43,1
3,5,0.4446463804017,1,2,2,6,5,7,3,1,1,22,29,476,1
4,4,0.317551208399983,2,73,7,6,8,10,5,1,1,42,483,546,1
5,6,0.560724977749009,1,73,1,6,6,13,2,1,1,11,207,862,1
5,6,0.39982074725986,2,13,3,6,5,8,4,1,1,27,45,365,1
3,4,0.180758961080994,3,90,2,2,1,3,7,1,1,21,104,15,1
3,5,0.129317159093031,1,68,4,11,3,5,10,1,1,43,551,401,1
3,4,0.39805934012585,2,55,2,10,3,10,6,1,1,25,89,500,1
1,4,0.149837863406922,2,35,3,3,1,4,9,1,1,19,283,50,1
5,5,0.464824761774353,1,16,2,6,5,9,4,1,2,17,398,970,3
3,4,0.126553679349213,2,44,3,3,1,4,8,1,1,25,307,50,1
3,5,0.344569824543932,1,1,2,8,4,8,6,1,2,36,15,406,2
3,4,0.128769442387049,1,75,2,4,3,3,9,1,1,34,414,147,1
3,6,0.535523785220363,2,62,2,6,11,5,7,1,2,38,381,1006,5
1,3,0.476905649573341,2,52,2,11,3,12,9,1,1,38,416,892,1
3,4,0.570583878456684,4,98,4,4,5,8,6,1,1,43,396,907,3
3,3,0.224868828072971,4,76,3,2,1,4,9,1,1,35,503,31,1
5,7,0.493349598859753,2,84,2,9,10,5,5,1,1,39,392,856,1
3,6,0.0921097674071216,2,24,2,2,1,4,7,1,1,13,115,17,1
5,3,0.334119638755936,3,66,2,3,1,4,6,1,1,21,208,58,1
3,5,0.292897732577318,1,95,2,7,5,8,7,1,1,5,621,453,1
5,6,0.341358212949766,3,43,4,8,4,8,6,1,1,30,398,388,1
1,6,0.145642851363379,2,11,3,3,1,4,8,1,1,17,255,45,1
3,4,0.209819066765422,3,95,3,2,1,4,9,1,1,30,474,34,1
3,4,0.433573789265997,2,51,6,7,6,13,4,1,1,41,433,647,1
4,5,0.297285690278651,2,47,3,7,2,6,8,1,1,25,407,296,1
3,3,0.49775000466804,1,99,2,8,8,13,4,1,1,17,610,913,1
1,5,0.274847977493823,2,43,2,2,1,4,7,1,1,17,343,41,1
3,5,0.34168808778405,2,31,3,8,7,6,6,1,1,20,97,495,2
3,6,0.201012031095371,3,12,4,3,2,4,6,1,1,47,310,71,1
3,4,0.238499505187749,2,62,4,4,3,7,6,1,1,23,546,237,1
3,5,0.201945639116931,2,13,5,4,1,5,7,1,1,9,45,84,1
3,4,0.110097281955847,2,77,5,5,1,4,10,1,1,16,564,65,1
1,4,0.502741695556648,1,3,2,4,7,8,2,1,1,37,319,659,1
3,6,0.494656650089938,1,44,2,6,7,8,3,1,2,27,158,1013,4
1,5,0.372746114634617,1,28,3,4,7,9,4,1,1,6,604,801,1
4,5,0.333322959910872,2,61,4,8,6,9,6,1,1,41,522,497,1
3,5,0.300310580268506,2,80,3,4,2,6,6,1,1,34,235,174,1
3,4,0.0830413214910343,3,97,5,4,2,4,6,1,1,17,393,48,1
3,5,0.295244200738173,2,18,3,6,4,4,7,1,1,23,361,287,1
5,4,0.395812456820629,2,1,4,7,3,10,5,1,1,43,160,389,1
1,4,0.501764519160749,1,39,2,8,8,11,4,1,1,40,568,982,3
5,6,0.181200868877865,3,44,3,2,2,3,6,1,1,31,34,30,2
5,4,0.2778666434302,2,2,4,8,2,8,9,1,2,23,101,337,3
3,5,0.365625797456852,2,26,8,11,3,13,8,1,1,18,430,729,1
4,4,0.229331474416028,2,3,2,2,1,4,8,1,1,24,112,36,1
3,4,0.333777315814697,3,67,4,7,3,12,6,1,1,12,469,477,1
3,6,0.224240198671787,3,50,3,2,1,4,9,1,1,31,600,35,1
1,4,0.522696011004127,1,6,2,7,10,11,3,1,1,8,398,656,2
3,6,0.133804701649997,2,72,3,3,1,4,9,1,1,28,147,35,1
4,6,0.266837620668837,3,36,7,7,2,5,9,1,1,28,127,238,1
3,4,0.0359127885626793,1,95,2,1,1,4,7,1,1,10,506,10,1
1,6,0.229997448138074,2,81,7,5,2,7,8,1,1,8,600,271,1
1,5,0.297410171348192,2,62,3,7,2,5,8,1,1,22,184,288,1
5,6,0.349642428127742,2,30,4,5,3,9,5,1,1,24,363,306,1
4,5,0.259704855384117,2,1,4,6,2,9,6,1,1,31,436,300,1
4,5,0.110508069485333,3,81,2,2,1,3,8,1,1,11,262,5,1
3,6,0.320177758967305,2,55,4,3,4,9,4,1,1,19,397,358,1
3,6,0.179346100941699,2,72,3,3,1,4,8,1,1,18,588,64,1
5,6,0.425681689457076,1,28,2,6,8,5,4,1,1,14,258,947,3
3,5,0.377924527127537,2,62,3,6,6,5,4,1,1,38,164,621,2
3,6,0.124138746600111,2,56,4,5,1,4,8,1,1,21,19,40,1
1,5,0.253101134644949,3,36,5,4,2,5,8,1,1,16,83,162,1
4,6,0.371053172088855,2,35,2,6,8,11,4,1,1,19,251,617,1
3,6,0.49221059707345,1,96,2,5,9,6,3,1,1,44,269,928,4
4,3,0.255839718174859,3,65,8,7,7,5,7,1,1,26,345,413,1
3,4,0.237709050396161,2,31,3,4,1,5,9,1,1,14,474,141,1
4,5,0.527139985186753,1,13,2,7,10,13,2,1,1,41,82,751,1
1,6,0.0957695108516372,2,97,5,4,2,4,10,1,1,19,498,117,1
3,5,0.143352399683818,2,17,4,4,2,3,9,1,2,25,132,81,2
3,4,0.212034829803258,2,17,3,3,1,4,9,1,1,22,589,63,1
3,3,0.217200794189224,3,79,2,1,1,4,6,1,1,22,323,11,1
1,4,0.307349984751069,3,84,3,3,1,4,7,1,1,16,11,50,1
5,5,0.529835000342323,1,97,2,6,7,11,3,1,2,25,619,1031,1
5,6,0.500052904454555,1,68,2,4,3,14,2,1,1,27,343,1015,1
5,5,0.27697660378298,4,88,5,7,2,5,10,1,1,44,549,216,1
3,4,0.252155078516435,3,35,3,3,1,4,8,1,1,38,190,50,1
3,6,0.307872805243143,3,47,9,10,3,6,9,1,1,35,430,399,1
4,5,0.413040636845152,1,8,3,3,7,11,6,1,1,19,185,776,1
3,4,0.187244424804098,2,74,3,3,1,4,10,1,1,24,479,78,2
4,7,0.309086495671171,3,55,7,6,3,6,6,1,1,32,623,277,1
3,4,0.466181605432354,1,94,2,4,11,12,2,1,1,14,157,624,1
2,5,0.156460256306522,2,53,2,2,1,3,8,1,1,6,57,9,1
5,3,0.293887357080172,1,54,3,8,11,6,7,1,2,54,486,567,2
5,5,0.333173582627422,2,82,3,9,11,6,7,1,1,25,533,703,1
3,6,0.388131974829928,2,9,2,7,10,5,6,1,2,41,308,514,1
3,3,0.476768720396846,2,98,3,11,7,8,5,1,1,39,150,915,1
5,4,0.220063858788675,2,51,4,5,3,9,7,1,1,23,304,306,1
3,3,0.125203059744689,2,39,5,5,1,4,9,1,1,11,236,79,1
3,4,0.4953724162398,1,62,2,5,4,11,3,1,1,39,482,582,1
3,3,0.326183970572675,2,47,3,5,2,5,7,1,1,27,299,178,1
3,6,0.405154761089707,1,74,2,5,6,7,3,1,1,30,332,544,1
3,6,0.344625841025226,1,20,2,4,4,7,4,1,1,24,197,311,1
3,6,0.355934946193058,4,11,6,5,2,7,6,1,1,28,438,232,1
3,5,0.518725064885758,1,95,2,4,5,11,1,1,1,20,78,832,1
3,5,0.527171105454138,1,11,1,8,5,8,3,1,2,36,209,843,2
3,7,0.273572046531024,2,38,2,2,1,3,8,1,1,26,199,23,1
3,6,0.287296084447958,2,95,2,3,1,4,6,1,1,23,166,62,1
5,4,0.275047147205089,1,24,2,3,2,7,5,1,1,11,106,176,1
5,5,0.477322661156305,1,76,2,4,11,9,2,1,1,31,346,844,1
3,6,0.45674594036112,1,41,2,4,11,6,3,1,1,5,221,765,1
5,7,0.314613455158807,2,25,7,11,6,11,9,1,2,34,491,741,1
4,4,0.211063877460835,2,12,3,4,2,5,8,1,2,25,332,160,1
3,5,0.583809992095452,1,30,2,8,4,8,4,1,2,3,542,1009,2
3,4,0.380227426914052,1,52,2,4,5,7,2,1,1,43,392,610,1
4,6,0.444291609353508,1,87,2,4,5,8,3,1,1,37,175,623,1
5,4,0.513104744595966,1,10,2,8,7,7,4,1,2,15,308,996,3
1,5,0.254420633982087,2,31,3,4,3,8,4,1,1,43,213,275,1
5,5,0.453777066852558,1,74,2,7,10,10,4,1,1,43,385,918,2
5,6,0.275632208231933,3,26,2,2,1,4,8,1,1,42,74,41,3
3,5,0.439567552764413,1,68,2,3,11,7,2,1,1,4,415,752,1
4,5,0.237310710973629,2,68,2,3,1,5,7,1,2,28,492,90,1
5,4,0.203769286785712,3,59,4,2,2,5,5,1,1,49,53,57,1
3,6,0.506034219846017,2,83,2,12,5,11,6,1,1,11,40,958,2
4,6,0.141105516378597,1,99,4,7,2,7,9,1,1,18,631,349,1
3,4,0.472113128395999,1,94,2,5,6,10,3,1,1,19,132,709,2
1,5,0.450534334991006,1,54,2,5,5,11,3,1,1,15,171,1019,2
3,5,0.451635992456447,1,67,2,6,5,7,3,1,1,4,53,696,1
5,4,0.414938973155657,2,7,2,7,10,6,4,1,1,21,213,831,1
5,6,0.48486621397051,1,43,2,7,5,10,3,1,1,23,79,689,1
3,5,0.276204821151823,2,79,2,2,2,5,4,1,1,8,132,114,1
5,5,0.393484660820206,2,30,3,12,3,11,8,1,1,46,650,602,2
2,4,0.147590980101701,2,83,2,2,1,4,9,1,1,8,524,27,1
3,5,0.456826853056321,1,93,2,3,12,6,2,1,1,45,38,532,1
5,6,0.193953954452377,2,79,3,4,1,4,9,1,1,26,35,41,1
3,6,0.43609453092421,1,55,2,10,4,5,5,1,1,26,234,597,1
5,4,0.409580063111902,2,46,4,12,6,12,9,1,1,27,381,979,2
3,5,0.333042877504404,2,60,4,8,6,12,6,1,1,26,332,507,1
5,3,0.366123721735017,2,9,3,9,5,10,7,1,1,22,306,521,1
1,5,0.392743998456435,3,52,9,7,4,6,7,1,1,45,364,692,1
5,6,0.338196393783415,2,52,3,8,5,8,6,1,1,35,326,475,1
3,3,0.499760373941133,1,77,2,4,3,7,2,1,2,14,375,732,2
3,6,0.57668345086421,1,63,1,6,9,6,3,1,2,44,457,1047,4
2,5,0.082008128613841,1,87,4,3,2,4,8,1,1,11,524,61,1
5,4,0.310163256922703,1,61,2,5,5,11,9,1,1,10,602,764,3
1,4,0.349835373785532,2,57,4,5,5,10,4,1,1,15,126,455,1
3,3,0.414173414577978,3,84,3,5,3,6,4,1,1,18,257,248,1
3,6,0.236769218321124,2,93,2,3,1,4,5,1,1,20,195,45,1
1,3,0.411802050203215,2,32,3,4,3,10,9,1,1,22,602,621,1
5,6,0.163020408671351,2,81,2,3,1,4,5,1,1,18,47,36,1
5,6,0.314065738452825,3,40,4,3,2,4,6,1,1,21,49,72,2
4,3,0.263408167202973,3,21,5,4,2,5,7,1,2,24,488,153,1
5,5,0.255416482538418,3,54,2,4,2,3,9,1,1,26,392,120,1
4,6,0.276198597098346,3,85,2,2,2,3,7,1,1,21,46,49,1
5,4,0.0945869406909944,3,51,6,4,1,5,9,1,1,21,478,48,1
3,4,0.361144478953363,2,97,4,6,3,7,6,1,2,32,544,353,1
3,5,0.323464059203197,2,95,5,6,6,9,6,1,1,45,645,464,1
3,4,0.356706728824214,3,26,3,3,1,5,6,1,1,24,50,91,1
5,3,0.326806375920382,2,49,5,6,3,6,7,1,1,40,406,282,1
3,3,0.428943093479059,2,66,3,5,8,14,3,1,1,30,612,667,1
5,5,0.316598928217991,2,70,4,7,4,9,6,1,1,35,50,407,1
4,6,0.244549285167458,2,13,3,3,1,4,7,1,2,28,516,59,1
5,4,0.239644731027529,2,85,6,3,2,6,7,1,1,22,244,136,1
3,4,0.30157406312435,3,48,8,4,2,7,6,1,1,17,5,196,1
3,6,0.330017987514549,2,88,4,6,3,12,5,1,1,38,274,478,1
3,4,0.56778927844548,1,36,2,7,8,10,3,1,2,24,296,961,3
3,4,0.197557681415599,2,48,4,4,1,5,8,1,1,24,593,88,1
5,4,0.2045597415773,2,49,2,2,1,3,9,1,2,23,419,18,1
3,6,0.263152981010413,2,47,7,11,3,7,10,1,1,17,592,447,1
3,4,0.513415947269819,1,28,2,4,5,11,2,1,1,9,140,741,1
5,6,0.242588708322182,4,38,5,4,1,5,8,1,1,29,498,76,1
1,4,0.0870496119302657,2,9,4,4,1,5,9,2,1,9,562,87,1
1,3,0.356775193412462,2,30,4,8,2,8,6,1,1,38,213,361,1
4,6,0.490723048292431,1,86,2,5,7,14,3,1,1,26,591,885,1
3,4,0.510279024317377,1,3,2,3,9,14,1,1,1,35,139,581,1
4,6,0.503189827406997,1,67,2,3,5,13,2,1,1,38,661,994,2
4,4,0.343766921645391,4,61,8,7,4,6,8,1,1,32,247,313,1
3,4,0.21145599282989,3,55,4,3,1,5,5,1,1,45,167,89,1
3,6,0.319748299277387,2,71,6,11,7,8,8,1,1,43,274,671,2
1,7,0.280387385088413,3,56,2,1,2,3,5,1,1,37,334,18,1
3,3,0.0194875114366983,1,21,1,1,1,1,13,1,1,32,8,2,1
4,3,0.197501664934305,2,79,2,3,1,4,8,1,1,18,308,49,1
3,3,0.385661025599532,2,64,4,12,7,10,7,1,1,19,244,710,1
3,4,0.491905618453074,1,18,2,6,12,7,4,1,2,47,300,830,3
5,4,0.395986730317987,2,44,3,5,3,9,5,1,1,23,294,308,1
5,4,0.500662861695308,1,14,2,6,7,8,3,1,1,19,206,993,1
3,4,0.460760454853828,1,47,2,10,8,10,6,1,2,28,233,1052,4
1,5,0.485220985018703,1,66,2,5,10,14,3,1,1,21,391,790,1
5,7,0.209190437364238,3,2,3,3,1,4,6,1,1,41,1,40,1
3,3,0.522527961560246,1,7,2,3,5,11,2,1,2,43,97,964,5
1,4,0.14411173420802,2,33,2,1,1,4,8,1,1,25,546,14,1
4,6,0.250773338644526,2,35,6,11,2,7,10,1,1,16,631,402,2
3,5,0.390366410028195,2,71,5,6,4,13,5,1,1,8,124,519,1
3,3,0.39122532940803,3,50,3,2,2,5,4,1,1,43,8,101,1
3,5,0.205978825770071,1,66,2,2,1,3,7,1,1,2,92,18,1
3,6,0.458756309634212,1,26,2,9,5,11,7,1,1,19,219,860,2
3,6,0.151624166754841,3,85,4,3,2,4,6,1,1,40,119,84,1
3,4,0.318142493480304,2,8,4,9,9,7,7,1,1,24,302,586,2
3,3,0.276074116028805,2,35,5,4,2,9,5,1,1,41,225,272,1
5,7,0.474882832193294,2,39,2,7,5,10,8,1,2,41,621,382,3
5,5,0.581569332843708,1,2,2,5,4,5,2,1,2,10,249,991,3
1,4,0.339876888222224,3,26,6,9,6,5,9,1,2,16,435,474,3
3,6,0.128862803189205,2,26,3,3,1,4,9,1,1,10,475,53,1
5,4,0.219086682392775,2,51,6,6,3,5,9,1,1,43,386,242,1
3,5,0.214107439611121,2,47,7,4,9,5,5,1,2,43,485,359,2
4,4,0.397337349922511,2,97,3,7,6,11,4,1,1,44,569,545,1
3,6,0.511081927215919,1,58,2,5,5,12,2,1,1,45,391,890,2
3,4,0.110688567036168,3,48,5,4,2,3,9,1,1,29,147,64,2
5,5,0.217879216018224,3,53,2,2,1,3,7,1,1,34,393,12,1
3,6,0.472019767593843,2,31,2,11,3,9,6,1,1,18,637,1038,4
5,6,0.295374905861191,2,64,2,2,2,6,3,1,1,21,160,106,1
3,5,0.176999632780845,2,52,8,7,2,5,10,1,1,19,454,231,1
4,6,0.201180080539252,2,15,2,4,1,4,9,1,1,29,621,98,1
4,4,0.226966334094743,3,21,4,3,1,5,6,1,1,26,69,39,1
4,4,0.359015852664206,1,57,2,5,3,9,4,1,1,46,68,309,1
1,4,0.430667156292207,1,42,2,7,7,8,4,1,1,32,80,804,2
3,6,0.326358244070033,1,73,2,3,2,8,3,1,1,28,375,200,1
3,4,0.190269314793953,2,2,2,2,1,4,9,1,1,24,512,34,1
3,5,0.114833786651895,1,28,2,3,2,5,8,1,1,21,468,125,1
3,4,0.206831521096429,2,78,4,4,2,4,8,1,1,24,11,74,1
5,6,0.166244468372472,2,88,2,3,1,4,9,1,1,23,338,58,1
5,6,0.390708732969434,4,82,8,12,4,5,8,1,2,44,457,789,1
4,6,0.198136518388966,2,52,2,2,2,4,6,1,1,31,6,66,1
3,4,0.0971885950444086,2,80,3,3,2,3,9,1,1,19,571,53,1
5,4,0.339771079313113,2,12,4,6,5,10,5,1,1,30,424,465,1
3,5,0.167532847442225,2,55,2,3,3,3,8,1,2,19,294,89,2
2,5,0.082829703672814,2,94,3,3,2,3,10,1,1,10,488,75,1
5,3,0.189478860002365,2,1,2,2,1,4,5,1,1,39,314,17,1
1,6,0.414434824824015,2,55,6,11,8,11,7,1,1,33,570,745,1
3,6,0.453160885558329,1,22,2,9,9,6,4,1,2,26,346,848,2
3,5,0.559978091331761,1,59,2,9,7,6,4,1,2,26,498,1008,1
3,6,0.416793741091823,1,4,2,5,5,8,3,1,1,28,5,675,1
1,4,0.182526592268481,2,100,2,2,1,4,9,1,1,20,494,50,1
3,4,0.484623475884905,1,71,2,6,7,8,3,1,1,24,45,807,2
3,5,0.163947792639434,1,66,3,6,2,6,9,1,1,17,633,254,1
5,6,0.22160119999751,3,45,5,4,1,5,5,1,1,39,118,57,1
4,5,0.278171622050577,3,7,4,3,1,5,8,1,1,25,268,87,1
5,4,0.22030659687428,2,10,2,2,3,3,7,1,2,26,88,67,2
3,4,0.286138410501223,2,96,5,7,4,9,6,1,1,44,374,443,1
3,4,0.370019979211661,2,71,3,6,6,7,4,1,1,38,64,466,2
3,4,0.231958024983351,3,93,4,3,1,4,9,2,1,43,571,49,1
3,5,0.039199088798571,1,63,15,1,2,1,15,1,1,6,615,160,1
3,6,0.462764600073444,1,86,2,5,6,5,3,1,1,35,37,641,2
3,6,0.205381316636273,2,3,2,2,2,3,7,1,2,11,316,31,1
4,5,0.195671793212047,2,1,4,3,2,5,8,1,1,32,592,111,1
4,4,0.198267223511984,2,92,2,3,1,5,5,1,1,31,261,111,1
5,4,0.46871479519752,2,4,2,8,8,13,4,1,1,37,245,694,1
3,6,0.20829417366354,2,69,7,7,2,6,9,1,2,13,561,367,1
3,4,0.266383264765011,2,99,7,7,3,12,6,1,1,31,340,461,2
1,4,0.430667156292207,1,42,2,7,7,8,4,1,1,32,80,804,2
5,6,0.168261061699042,3,17,2,2,1,3,9,1,1,31,25,7,2
5,4,0.419302034643082,1,83,2,8,9,10,6,1,1,48,472,1051,1
1,3,0.150802591695868,3,2,3,2,3,3,7,1,2,27,474,51,1
4,4,0.157904236713202,2,65,2,2,1,4,8,1,1,14,427,32,1
3,5,0.428625666751729,1,69,2,4,6,13,3,1,1,12,599,604,1
3,4,0.254109431308234,2,99,5,7,2,5,9,1,1,23,633,223,1
5,4,0.321049126454095,1,33,2,6,2,6,8,1,1,46,306,230,1
3,5,0.438783322026303,1,88,2,7,8,9,4,1,1,45,548,764,1
3,6,0.41000952280182,1,85,2,3,9,7,2,1,1,10,431,588,1
4,4,0.380383028250979,3,4,12,4,5,11,9,1,1,48,602,727,2
3,6,0.395015777975564,3,35,3,8,7,12,6,1,1,39,321,713,2
5,5,0.250642633521507,1,24,3,6,3,12,6,1,2,10,505,441,1
5,3,0.212426945172313,3,38,3,2,2,3,6,1,1,24,39,44,2
5,4,0.397069715622997,2,23,2,5,5,9,3,1,1,33,76,372,1
3,4,0.0941699291080309,3,20,4,2,2,4,8,1,1,36,619,33,1
3,5,0.509115126317165,1,8,2,5,11,9,2,1,2,5,56,918,3
1,3,0.388667243428956,2,53,9,9,10,9,7,1,1,32,659,977,1
3,3,0.128053676237186,1,92,2,2,1,3,9,1,1,41,658,13,1
3,4,0.406387123678167,1,94,2,4,8,14,3,2,1,19,112,570,1
5,6,0.193953954452377,2,79,3,4,1,4,9,1,1,26,35,41,1
3,6,0.429353881008546,2,24,7,6,7,9,4,1,1,31,542,853,1
3,6,0.362208792097942,2,84,4,10,3,10,7,1,1,42,545,498,1
3,4,0.236464239700748,2,93,3,3,1,4,6,1,1,44,120,42,1
3,6,0.279335520050788,1,5,2,7,2,7,7,1,1,39,328,349,1
3,6,0.539108840023154,1,33,2,5,8,10,2,1,1,36,342,1032,2
5,4,0.531789353134122,1,28,2,7,8,12,3,1,1,16,402,785,3
1,6,0.156702994392128,3,11,3,2,1,4,8,1,1,21,295,17,1
4,5,0.300522198086726,2,10,3,5,2,9,6,1,1,29,151,302,1
5,4,0.244505716793119,2,66,2,2,1,3,8,1,1,19,410,15,1
3,5,0.401849788693384,1,69,2,5,4,6,3,1,1,32,101,603,1
3,4,0.217748510895206,2,17,7,8,3,5,10,1,2,26,558,279,1
3,4,0.483770780558547,1,13,2,6,7,5,4,1,2,41,640,828,1
3,6,0.241175848182888,2,96,2,1,1,4,5,1,1,15,298,10,1
4,5,0.458183696714322,1,17,2,6,9,7,4,1,2,27,485,1026,2
3,4,0.326781479706474,2,47,5,12,7,6,9,1,1,20,483,612,1
3,5,0.139624191651055,3,4,3,2,1,4,5,1,1,27,246,12,1
5,6,0.514915944157792,1,81,1,10,10,5,6,1,2,39,511,378,5
3,6,0.261696552496779,2,78,2,2,1,3,7,1,1,14,54,18,1
5,5,0.435441005309118,1,1,2,5,8,6,3,1,2,39,101,737,1
5,4,0.523530034170054,1,63,2,7,7,8,3,1,1,24,31,1007,2
5,5,0.233153043250948,2,92,3,3,2,5,6,1,1,23,61,122,1
3,6,0.433424411982548,1,25,2,5,6,8,3,1,1,38,292,505,1
5,5,0.229343922522982,3,3,4,4,1,4,9,1,1,25,353,68,1
